id,word,meaning,pos,level,dictionaryType,created_at
5308,terrorism,테러,noun,b2,enko,2025-08-04 15:39
5309,terrorist,테러리스트,noun,b2,enko,2025-08-04 15:39
5310,test,시험,noun,a1,enko,2025-08-04 15:39
5311,test,시험,verb,a1,enko,2025-08-04 15:39
5312,testify,증언하다,verb,c1,enko,2025-08-04 15:39
5313,testimony,고백,noun,c1,enko,2025-08-04 15:39
5314,testing,테스트,noun,b2,enko,2025-08-04 15:39
5315,text,텍스트,noun,a1,enko,2025-08-04 15:39
5316,text,텍스트,verb,a2,enko,2025-08-04 15:39
5317,textbook,교과서,noun,b2,enko,2025-08-04 15:39
5318,texture,조직,noun,c1,enko,2025-08-04 15:39
5319,than,~보다,conjunction,a1,enko,2025-08-04 15:39
5320,than,~보다,preposition,a1,enko,2025-08-04 15:39
5321,thank,감사하다,verb,a1,enko,2025-08-04 15:39
5322,thankfully,다행히도,adverb,c1,enko,2025-08-04 15:39
5323,thanks,감사해요,exclamation,a1,enko,2025-08-04 15:39
5324,thanks,감사해요,noun,a1,enko,2025-08-04 15:39
5325,that,저것,adverb,b1,enko,2025-08-04 15:39
5326,that,저것,conjunction,a1,enko,2025-08-04 15:39
5327,that,저것,determiner,a1,enko,2025-08-04 15:39
5328,that,저것,pronoun,a1,enko,2025-08-04 15:39
5329,the,그만큼,definite article,a1,enko,2025-08-04 15:39
5330,theatre,극장,noun,a1,enko,2025-08-04 15:39
5331,theatrical,연극,adjective,c1,enko,2025-08-04 15:39
5332,theft,훔침,noun,b2,enko,2025-08-04 15:39
5333,their,그들의,determiner,a1,enko,2025-08-04 15:39
5334,theirs,그들의 것,pronoun,b1,enko,2025-08-04 15:39
5335,them,그들을,pronoun,a1,enko,2025-08-04 15:39
5336,theme,주제,noun,b1,enko,2025-08-04 15:39
5337,themselves,그들 자신,pronoun,a2,enko,2025-08-04 15:39
5338,then,그 다음에,adverb,a1,enko,2025-08-04 15:39
5339,theology,신학,noun,c1,enko,2025-08-04 15:39
5340,theoretical,이론적인,adjective,c1,enko,2025-08-04 15:39
5341,theory,이론,noun,b1,enko,2025-08-04 15:39
5342,therapist,치료사,noun,b2,enko,2025-08-04 15:39
5343,therapy,요법,noun,b2,enko,2025-08-04 15:39
5344,there,거기,adverb,a1,enko,2025-08-04 15:39
5345,thereafter,그후에,adverb,c1,enko,2025-08-04 15:39
5346,thereby,그것에 의하여,adverb,c1,enko,2025-08-04 15:39
5347,therefore,그러므로,adverb,b1,enko,2025-08-04 15:39
5348,thesis,명제,noun,b2,enko,2025-08-04 15:39
5349,they,그들,pronoun,a1,enko,2025-08-04 15:39
5350,thick,두꺼운,adjective,a2,enko,2025-08-04 15:39
5351,thief,도둑,noun,a2,enko,2025-08-04 15:39
5352,thin,얇은,adjective,a2,enko,2025-08-04 15:39
5353,thing,물건,noun,a1,enko,2025-08-04 15:39
5354,think,생각하다,verb,a1,enko,2025-08-04 15:39
5355,thinking,생각,noun,a2,enko,2025-08-04 15:39
5356,third,제삼,noun,a2,enko,2025-08-04 15:39
5357,third,제삼,ordinal number,a1,enko,2025-08-04 15:39
5358,thirsty,목마른,adjective,a1,enko,2025-08-04 15:39
5359,thirteen,열셋,number,a1,enko,2025-08-04 15:39
5360,thirty,삼십,number,a1,enko,2025-08-04 15:39
5361,this,이것,adverb,b1,enko,2025-08-04 15:39
5362,this,이것,determiner,a1,enko,2025-08-04 15:39
5363,this,이것,pronoun,a1,enko,2025-08-04 15:39
5364,thorough,철저한,adjective,b2,enko,2025-08-04 15:39
5365,thoroughly,철저히,adverb,b2,enko,2025-08-04 15:39
5366,though,그렇지만,adverb,b1,enko,2025-08-04 15:39
5367,though,그렇지만,conjunction,b1,enko,2025-08-04 15:39
5368,thought,생각,noun,a2,enko,2025-08-04 15:39
5369,thought-provoking,생각을 자극하는,adjective,c1,enko,2025-08-04 15:39
5370,thoughtful,인정 있는,adjective,c1,enko,2025-08-04 15:39
5371,thousand,천,number,a1,enko,2025-08-04 15:39
5372,thread,실,noun,c1,enko,2025-08-04 15:39
5373,threat,위협,noun,b2,enko,2025-08-04 15:39
5374,threaten,위협하다,verb,b2,enko,2025-08-04 15:39
5375,three,삼,number,a1,enko,2025-08-04 15:39
5376,threshold,한계점,noun,c1,enko,2025-08-04 15:39
5377,thrilled,설렘,adjective,c1,enko,2025-08-04 15:39
5378,thrive,번창하다,verb,c1,enko,2025-08-04 15:39
5379,throat,목,noun,b1,enko,2025-08-04 15:39
5380,through,~을 통해,adverb,a1,enko,2025-08-04 15:39
5381,through,~을 통해,preposition,a1,enko,2025-08-04 15:39
5382,throughout,~ 내내,adverb,b1,enko,2025-08-04 15:39
5383,throughout,~ 내내,preposition,b1,enko,2025-08-04 15:39
5384,throw,던지다,verb,a2,enko,2025-08-04 15:39
5385,thumb,무지,noun,b2,enko,2025-08-04 15:39
5386,Thursday,목요일,noun,a1,enko,2025-08-04 15:39
5387,thus,따라서,adverb,b2,enko,2025-08-04 15:39
5388,ticket,표,noun,a1,enko,2025-08-04 15:39
5389,tide,조류,noun,c1,enko,2025-08-04 15:39
5390,tidy,정돈하다,adjective,a2,enko,2025-08-04 15:39
5391,tidy,정돈하다,verb,a2,enko,2025-08-04 15:39
5392,tie,묶다,noun,a2,enko,2025-08-04 15:39
5393,tie,묶다,verb,a2,enko,2025-08-04 15:39
5394,tight,단단한,adjective,b1,enko,2025-08-04 15:39
5395,tighten,죄다,verb,c1,enko,2025-08-04 15:39
5396,till,...까지,conjunction,b1,enko,2025-08-04 15:39
5397,till,...까지,preposition,b1,enko,2025-08-04 15:39
5398,timber,재목,noun,c1,enko,2025-08-04 15:39
5399,time,시간,noun,a1,enko,2025-08-04 15:39
5400,time,시간,verb,b2,enko,2025-08-04 15:39
5401,timely,때마침,adjective,c1,enko,2025-08-04 15:39
5402,timing,타이밍,noun,b2,enko,2025-08-04 15:39
5403,tin,주석,noun,b1,enko,2025-08-04 15:39
5404,tiny,매우 작은,adjective,b1,enko,2025-08-04 15:39
5405,tip,팁,noun,a2,enko,2025-08-04 15:39
5406,tip,팁,verb,b1,enko,2025-08-04 15:39
5407,tired,피곤한,adjective,a1,enko,2025-08-04 15:39
5408,tissue,조직,noun,b2,enko,2025-08-04 15:39
5409,title,제목,noun,a1,enko,2025-08-04 15:39
5410,title,제목,verb,b2,enko,2025-08-04 15:39
5411,to,에게,infinitive marker,a1,enko,2025-08-04 15:39
5412,to,에게,preposition,a1,enko,2025-08-04 15:39
5413,tobacco,담배,noun,c1,enko,2025-08-04 15:39
5414,today,오늘,adverb,a1,enko,2025-08-04 15:39
5415,today,오늘,noun,a1,enko,2025-08-04 15:39
5416,toe,발가락,noun,b1,enko,2025-08-04 15:39
5417,together,함께,adverb,a1,enko,2025-08-04 15:39
5418,toilet,화장실,noun,a1,enko,2025-08-04 15:39
5419,tolerance,용인,noun,c1,enko,2025-08-04 15:39
5420,tolerate,참다,verb,c1,enko,2025-08-04 15:39
5421,toll,희생,noun,c1,enko,2025-08-04 15:39
5422,tomato,토마토,noun,a1,enko,2025-08-04 15:39
5423,tomorrow,내일,adverb,a1,enko,2025-08-04 15:39
5424,tomorrow,내일,noun,a1,enko,2025-08-04 15:39
5425,ton,톤,noun,b2,enko,2025-08-04 15:39
5426,tone,음정,noun,b2,enko,2025-08-04 15:39
5427,tongue,혀,noun,b1,enko,2025-08-04 15:39
5428,tonight,오늘 밤,adverb,a1,enko,2025-08-04 15:39
5429,tonight,오늘 밤,noun,a1,enko,2025-08-04 15:39
5430,tonne,톤,noun,b2,enko,2025-08-04 15:39
5431,too,~도,adverb,a1,enko,2025-08-04 15:39
5432,tool,도구,noun,a2,enko,2025-08-04 15:39
5433,tooth,이빨,noun,a1,enko,2025-08-04 15:39
5434,top,맨 위,adjective,a2,enko,2025-08-04 15:39
5435,top,맨 위,noun,a2,enko,2025-08-04 15:39
5436,top,맨 위,verb,c1,enko,2025-08-04 15:39
5437,topic,주제,noun,a1,enko,2025-08-04 15:39
5438,torture,고문,noun,c1,enko,2025-08-04 15:39
5439,torture,고문,verb,c1,enko,2025-08-04 15:39
5440,toss,던져 올림,verb,c1,enko,2025-08-04 15:39
5441,total,총,adjective,b1,enko,2025-08-04 15:39
5442,total,총,noun,b1,enko,2025-08-04 15:39
5443,total,총,verb,c1,enko,2025-08-04 15:39
5444,totally,완전히,adverb,b1,enko,2025-08-04 15:39
5445,touch,만지다,noun,b1,enko,2025-08-04 15:39
5446,touch,만지다,verb,a2,enko,2025-08-04 15:39
5447,tough,힘든,adjective,b2,enko,2025-08-04 15:39
5448,tour,관광,noun,a2,enko,2025-08-04 15:39
5449,tour,관광,verb,b1,enko,2025-08-04 15:39
5450,tourism,관광 여행,noun,a2,enko,2025-08-04 15:39
5451,tourist,관광객,noun,a1,enko,2025-08-04 15:39
5452,tournament,토너먼트,noun,b2,enko,2025-08-04 15:39
5453,towards,...쪽으로,preposition,a2,enko,2025-08-04 15:39
5454,towel,수건,noun,a2,enko,2025-08-04 15:39
5455,tower,탑,noun,a2,enko,2025-08-04 15:39
5456,town,도시,noun,a1,enko,2025-08-04 15:39
5457,toxic,독성,adjective,c1,enko,2025-08-04 15:39
5458,toy,장난감,adjective,a2,enko,2025-08-04 15:39
5459,toy,장난감,noun,a2,enko,2025-08-04 15:39
5460,trace,추적하다,noun,c1,enko,2025-08-04 15:39
5461,trace,추적하다,verb,b2,enko,2025-08-04 15:39
5462,track,길,noun,a2,enko,2025-08-04 15:39
5463,track,길,verb,b2,enko,2025-08-04 15:39
5464,trade,거래,noun,b1,enko,2025-08-04 15:39
5465,trade,거래,verb,b1,enko,2025-08-04 15:39
5466,trademark,등록 상표,noun,c1,enko,2025-08-04 15:39
5467,trading,거래,noun,b2,enko,2025-08-04 15:39
5468,tradition,전통,noun,a2,enko,2025-08-04 15:39
5469,traditional,전통적인,adjective,a2,enko,2025-08-04 15:39
5470,traffic,교통,noun,a1,enko,2025-08-04 15:39
5471,tragedy,비극,noun,b2,enko,2025-08-04 15:39
5472,tragic,비참한,adjective,b2,enko,2025-08-04 15:39
5473,trail,자취,noun,c1,enko,2025-08-04 15:39
5474,trail,자취,verb,c1,enko,2025-08-04 15:39
5475,trailer,트레일러,noun,c1,enko,2025-08-04 15:39
5476,train,기차,noun,a1,enko,2025-08-04 15:39
5477,train,기차,verb,a2,enko,2025-08-04 15:39
5478,trainer,훈련자,noun,a2,enko,2025-08-04 15:39
5479,training,훈련,noun,a2,enko,2025-08-04 15:39
5480,trait,특성,noun,b2,enko,2025-08-04 15:39
5481,transaction,거래,noun,c1,enko,2025-08-04 15:39
5482,transcript,성적 증명서,noun,c1,enko,2025-08-04 15:39
5483,transfer,옮기다,noun,b2,enko,2025-08-04 15:39
5484,transfer,옮기다,verb,b2,enko,2025-08-04 15:39
5485,transform,변환,verb,b2,enko,2025-08-04 15:39
5486,transformation,변환,noun,c1,enko,2025-08-04 15:39
5487,transit,운송,noun,c1,enko,2025-08-04 15:39
5488,transition,이행,noun,b2,enko,2025-08-04 15:39
5489,translate,번역하다,verb,b1,enko,2025-08-04 15:39
5490,translation,번역,noun,b1,enko,2025-08-04 15:39
5491,transmission,전염,noun,c1,enko,2025-08-04 15:39
5492,transmit,부치다,verb,b2,enko,2025-08-04 15:39
5493,transparency,투명도,noun,c1,enko,2025-08-04 15:39
5494,transparent,투명한,adjective,c1,enko,2025-08-04 15:39
5495,transport,수송,noun,a2,enko,2025-08-04 15:39
5496,transport,수송,verb,b1,enko,2025-08-04 15:39
5497,transportation,운송,noun,b2,enko,2025-08-04 15:39
5498,trap,덫,noun,b2,enko,2025-08-04 15:39
5499,trap,덫,verb,b2,enko,2025-08-04 15:39
5500,trauma,외상,noun,c1,enko,2025-08-04 15:39
5501,travel,여행하다,noun,a1,enko,2025-08-04 15:39
5502,travel,여행하다,verb,a1,enko,2025-08-04 15:39
5503,traveller,여행자,noun,a2,enko,2025-08-04 15:39
5504,treasure,보물,noun,b2,enko,2025-08-04 15:39
5505,treat,대하다,verb,b1,enko,2025-08-04 15:39
5506,treatment,치료,noun,b1,enko,2025-08-04 15:39
5507,treaty,조약,noun,c1,enko,2025-08-04 15:39
5508,tree,나무,noun,a1,enko,2025-08-04 15:39
5509,tremendous,엄청난,adjective,c1,enko,2025-08-04 15:39
5510,trend,경향,noun,b1,enko,2025-08-04 15:39
5511,trial,재판,noun,b2,enko,2025-08-04 15:39
5512,tribal,부족의,adjective,c1,enko,2025-08-04 15:39
5513,tribe,부족,noun,b2,enko,2025-08-04 15:39
5514,tribunal,법정,noun,c1,enko,2025-08-04 15:39
5515,tribute,공물,noun,c1,enko,2025-08-04 15:39
5516,trick,장난,noun,b1,enko,2025-08-04 15:39
5517,trick,장난,verb,b1,enko,2025-08-04 15:39
5518,trigger,방아쇠,noun,c1,enko,2025-08-04 15:39
5519,trigger,방아쇠,verb,b2,enko,2025-08-04 15:39
5520,trillion,일조,number,b2,enko,2025-08-04 15:39
5521,trio,트리오,noun,c1,enko,2025-08-04 15:39
5522,trip,여행,noun,a1,enko,2025-08-04 15:39
5523,trip,여행,verb,b2,enko,2025-08-04 15:39
5524,triumph,승리,noun,c1,enko,2025-08-04 15:39
5525,troop,군대,noun,b2,enko,2025-08-04 15:39
5526,trophy,트로피,noun,c1,enko,2025-08-04 15:39
5527,tropical,열렬한,adjective,b2,enko,2025-08-04 15:39
5528,trouble,문제,noun,a2,enko,2025-08-04 15:39
5529,trouble,문제,verb,b2,enko,2025-08-04 15:39
5530,troubled,고민하다,adjective,c1,enko,2025-08-04 15:39
5531,trousers,바지,noun,a1,enko,2025-08-04 15:39
5532,truck,트럭,noun,a2,enko,2025-08-04 15:39
5533,TRUE,진실,adjective,a1,enko,2025-08-04 15:39
5534,truly,진심으로,adverb,b2,enko,2025-08-04 15:39
5535,trust,신뢰하다,noun,b2,enko,2025-08-04 15:39
5536,trust,신뢰하다,verb,b2,enko,2025-08-04 15:39
5537,trustee,보관 위원,noun,c1,enko,2025-08-04 15:39
5538,truth,진실,noun,b1,enko,2025-08-04 15:39
5539,try,노력하다,noun,b2,enko,2025-08-04 15:39
5540,try,노력하다,verb,a1,enko,2025-08-04 15:39
5541,tsunami,쓰나미,noun,b2,enko,2025-08-04 15:39
5542,tube,튜브,noun,b1,enko,2025-08-04 15:39
5543,Tuesday,화요일,noun,a1,enko,2025-08-04 15:39
5544,tuition,수업료,noun,c1,enko,2025-08-04 15:39
5545,tune,곡조,noun,b2,enko,2025-08-04 15:39
5546,tunnel,터널,noun,b2,enko,2025-08-04 15:39
5547,turn,회전하다,noun,a1,enko,2025-08-04 15:39
5548,turn,회전하다,verb,a1,enko,2025-08-04 15:39
5549,turnout,투표율,noun,c1,enko,2025-08-04 15:39
5550,turnover,회전율,noun,c1,enko,2025-08-04 15:39
5551,TV,TV,noun,a1,enko,2025-08-04 15:39
5552,twelve,열둘,number,a1,enko,2025-08-04 15:39
5553,twenty,이십,number,a1,enko,2025-08-04 15:39
5554,twice,두 배,adverb,a1,enko,2025-08-04 15:39
5555,twin,쌍,adjective,a2,enko,2025-08-04 15:39
5556,twin,쌍,noun,a2,enko,2025-08-04 15:39
5557,twist,트위스트,noun,c1,enko,2025-08-04 15:39
5558,twist,트위스트,verb,c1,enko,2025-08-04 15:39
5559,two,둘,number,a1,enko,2025-08-04 15:39
5560,type,유형,noun,a1,enko,2025-08-04 15:39
5561,type,유형,verb,b1,enko,2025-08-04 15:39
5562,typical,전형적인,adjective,a2,enko,2025-08-04 15:39
5563,typically,일반적으로,adverb,b1,enko,2025-08-04 15:39
5564,tyre,타이어,noun,b1,enko,2025-08-04 15:39
5565,ugly,못생긴,adjective,b1,enko,2025-08-04 15:39
5566,ultimate,궁극적인,adjective,b2,enko,2025-08-04 15:39
5567,ultimately,궁극적으로,adverb,b2,enko,2025-08-04 15:39
5568,umbrella,우산,noun,a1,enko,2025-08-04 15:39
5569,unable,할 수 없는,adjective,b1,enko,2025-08-04 15:39
5570,unacceptable,받아들일 수 없다,adjective,b2,enko,2025-08-04 15:39
5571,uncertainty,불확실성,noun,b2,enko,2025-08-04 15:39
5572,uncle,삼촌,noun,a1,enko,2025-08-04 15:39
5573,uncomfortable,불편한,adjective,b1,enko,2025-08-04 15:39
5574,unconscious,무의식,adjective,b2,enko,2025-08-04 15:39
5575,under,아래에,adverb,a1,enko,2025-08-04 15:39
5576,under,아래에,preposition,a1,enko,2025-08-04 15:39
5577,undergo,받다,verb,b2,enko,2025-08-04 15:39
5578,undergraduate,대학 재학생,noun,c1,enko,2025-08-04 15:39
5579,underground,지하철,adjective,a2,enko,2025-08-04 15:39
5580,underground,지하철,adverb,a2,enko,2025-08-04 15:39
5581,underlying,밑에 있는,adjective,c1,enko,2025-08-04 15:39
5582,undermine,훼손하다,verb,c1,enko,2025-08-04 15:39
5583,understand,이해하다,verb,a1,enko,2025-08-04 15:39
5584,understanding,이해,noun,a2,enko,2025-08-04 15:39
5585,undertake,맡다,verb,b2,enko,2025-08-04 15:39
5586,underwear,속옷,noun,b1,enko,2025-08-04 15:39
5587,undoubtedly,의심할 여지없이,adverb,c1,enko,2025-08-04 15:39
5588,unemployed,한가한,adjective,b1,enko,2025-08-04 15:39
5589,unemployment,실업,noun,b1,enko,2025-08-04 15:39
5590,unexpected,예기치 않은,adjective,b2,enko,2025-08-04 15:39
5591,unfair,불공정,adjective,b1,enko,2025-08-04 15:39
5592,unfold,펴다,verb,b2,enko,2025-08-04 15:39
5593,unfortunate,불행한 사람,adjective,b2,enko,2025-08-04 15:39
5594,unfortunately,안타깝게도,adverb,a2,enko,2025-08-04 15:39
5595,unhappy,불행한,adjective,a2,enko,2025-08-04 15:39
5596,uniform,제복,noun,a2,enko,2025-08-04 15:39
5597,unify,하나로 하다,verb,c1,enko,2025-08-04 15:39
5598,union,노동 조합,noun,b1,enko,2025-08-04 15:39
5599,unique,고유한,adjective,b2,enko,2025-08-04 15:39
5600,unit,단위,noun,a2,enko,2025-08-04 15:39
5601,unite,맞잡다,verb,b2,enko,2025-08-04 15:39
5602,united,연합,adjective,a2,enko,2025-08-04 15:39
5603,unity,단일성,noun,b2,enko,2025-08-04 15:39
5604,universal,만능인,adjective,b2,enko,2025-08-04 15:39
5605,universe,우주,noun,b2,enko,2025-08-04 15:39
5606,university,대학교,noun,a1,enko,2025-08-04 15:39
5607,unknown,알려지지 않은,adjective,b2,enko,2025-08-04 15:39
5608,unless,~하지 않는 한,conjunction,b1,enko,2025-08-04 15:39
5609,unlike,같지 않은,preposition,b1,enko,2025-08-04 15:39
5610,unlikely,~할 것 같지 않은,adjective,b1,enko,2025-08-04 15:39
5611,unnecessary,불필요한,adjective,b1,enko,2025-08-04 15:39
5612,unpleasant,불쾌한,adjective,b1,enko,2025-08-04 15:39
5613,unprecedented,전례 없는,adjective,c1,enko,2025-08-04 15:39
5614,until,~까지,conjunction,a1,enko,2025-08-04 15:39
5615,until,~까지,preposition,a1,enko,2025-08-04 15:39
5616,unusual,특이한,adjective,a2,enko,2025-08-04 15:39
5617,unveil,밝히다,verb,c1,enko,2025-08-04 15:39
5618,up,위로,adverb,a1,enko,2025-08-04 15:39
5619,up,위로,preposition,a1,enko,2025-08-04 15:39
5620,upcoming,다가올,adjective,c1,enko,2025-08-04 15:39
5621,update,업데이트,noun,b1,enko,2025-08-04 15:39
5622,update,업데이트,verb,b1,enko,2025-08-04 15:39
5623,upgrade,치받이,noun,c1,enko,2025-08-04 15:39
5624,upgrade,치받이,verb,c1,enko,2025-08-04 15:39
5625,uphold,받치다,verb,c1,enko,2025-08-04 15:39
5626,upon,...에,preposition,b1,enko,2025-08-04 15:39
5627,upper,높은,adjective,b2,enko,2025-08-04 15:39
5628,upset,속상한,adjective,b1,enko,2025-08-04 15:39
5629,upset,속상한,verb,b1,enko,2025-08-04 15:39
5630,upstairs,높은 곳에 있는,adjective,a2,enko,2025-08-04 15:39
5631,upstairs,높은 곳에 있는,adverb,a1,enko,2025-08-04 15:39
5632,upwards,위로 향하여,adverb,b2,enko,2025-08-04 15:39
5633,urban,도시의,adjective,b2,enko,2025-08-04 15:39
5634,urge,충고하다,verb,b2,enko,2025-08-04 15:39
5635,urgent,긴급한,adjective,b2,enko,2025-08-04 15:39
5636,us,우리를,pronoun,a1,enko,2025-08-04 15:39
5637,usage,용법,noun,b2,enko,2025-08-04 15:39
5638,use,사용,noun,a2,enko,2025-08-04 15:39
5639,use,사용,verb,a1,enko,2025-08-04 15:39
5640,used,사용된,adjective,b1,enko,2025-08-04 15:39
5641,used,사용된,to modal verb,a2,enko,2025-08-04 15:39
5642,useful,유용한,adjective,a1,enko,2025-08-04 15:39
5643,useless,쓸모 없는,adjective,b2,enko,2025-08-04 15:39
5644,user,사용자,noun,a2,enko,2025-08-04 15:39
5645,usual,평소,adjective,a2,enko,2025-08-04 15:39
5646,usually,대개,adverb,a1,enko,2025-08-04 15:39
5647,utility,공익사업,noun,c1,enko,2025-08-04 15:39
5648,utilize,활용하다,verb,c1,enko,2025-08-04 15:39
5649,utterly,완전히,adverb,c1,enko,2025-08-04 15:39
5650,vacation,휴가,noun,a1,enko,2025-08-04 15:39
5651,vacuum,진공,noun,c1,enko,2025-08-04 15:39
5652,vague,희미한,adjective,c1,enko,2025-08-04 15:39
5653,valid,유효한,adjective,b2,enko,2025-08-04 15:39
5654,validity,효력,noun,c1,enko,2025-08-04 15:39
5655,valley,골짜기,noun,a2,enko,2025-08-04 15:39
5656,valuable,귀중한,adjective,b1,enko,2025-08-04 15:39
5657,value,값,noun,b1,enko,2025-08-04 15:39
5658,value,값,verb,b2,enko,2025-08-04 15:39
5659,van,봉고차,noun,a2,enko,2025-08-04 15:39
5660,vanish,사라지다,verb,c1,enko,2025-08-04 15:39
5661,variable,변하기 쉬운,adjective,c1,enko,2025-08-04 15:39
5662,variable,변하기 쉬운,noun,c1,enko,2025-08-04 15:39
5663,variation,변화,noun,b2,enko,2025-08-04 15:39
5664,varied,변화 많은,adjective,c1,enko,2025-08-04 15:39
5665,variety,다양성,noun,a2,enko,2025-08-04 15:39
5666,various,다양한,adjective,b1,enko,2025-08-04 15:39
5667,vary,달라지다,verb,b2,enko,2025-08-04 15:39
5668,vast,대단한,adjective,b2,enko,2025-08-04 15:39
5669,vegetable,채소,noun,a1,enko,2025-08-04 15:39
5670,vehicle,차량,noun,a2,enko,2025-08-04 15:39
5671,vein,정맥,noun,c1,enko,2025-08-04 15:39
5672,venture,투기,noun,c1,enko,2025-08-04 15:39
5673,venture,투기,verb,c1,enko,2025-08-04 15:39
5674,venue,장소,noun,b2,enko,2025-08-04 15:39
5675,verbal,언쟁,adjective,c1,enko,2025-08-04 15:39
5676,verdict,평결,noun,c1,enko,2025-08-04 15:39
5677,verify,확인하다,verb,c1,enko,2025-08-04 15:39
5678,verse,절,noun,c1,enko,2025-08-04 15:39
5679,version,버전,noun,b1,enko,2025-08-04 15:39
5680,versus,~ 대,preposition,c1,enko,2025-08-04 15:39
5681,vertical,수직의,adjective,b2,enko,2025-08-04 15:39
5682,very,매우,adjective,b2,enko,2025-08-04 15:39
5683,very,매우,adverb,a1,enko,2025-08-04 15:39
5684,vessel,선박,noun,c1,enko,2025-08-04 15:39
5685,veteran,재향 군인,noun,c1,enko,2025-08-04 15:39
5686,via,~을 통해,preposition,b2,enko,2025-08-04 15:39
5687,viable,생존 가능한,adjective,c1,enko,2025-08-04 15:39
5688,vibrant,떠는,adjective,c1,enko,2025-08-04 15:39
5689,vice,바이스,noun,c1,enko,2025-08-04 15:39
5690,vicious,나쁜,adjective,c1,enko,2025-08-04 15:39
5691,victim,피해자,noun,b1,enko,2025-08-04 15:39
5692,victory,승리,noun,b2,enko,2025-08-04 15:39
5693,video,동영상,noun,a1,enko,2025-08-04 15:39
5694,view,보다,noun,a2,enko,2025-08-04 15:39
5695,view,보다,verb,b1,enko,2025-08-04 15:39
5696,viewer,뷰어,noun,b1,enko,2025-08-04 15:39
5697,viewpoint,견해,noun,b2,enko,2025-08-04 15:39
5698,village,마을,noun,a1,enko,2025-08-04 15:39
5699,villager,마을 사람,noun,c1,enko,2025-08-04 15:39
5700,violate,위반하다,verb,c1,enko,2025-08-04 15:39
5701,violation,위반,noun,c1,enko,2025-08-04 15:39
