id,word,meaning,pos,level,dictionaryType,created_at,,,
5421,통과,passing,명사,C,koen,,,,
5422,통과하다,pass through,동사,C,koen,,,,
5423,통로,passage,명사,C,koen,,,,
5424,통신,communication,명사,B,koen,,,,
5425,통역,interpreting,명사,C,koen,,,,
5426,통일,unification,명사,B,koen,,,,
5427,통일하다,unify,동사,C,koen,,,,
5428,통장,bankbook,명사,B,koen,,,,
5429,통제,Control,명사,C,koen,,,,
5430,통증,pain,명사,C,koen,,,,
5431,통하다,pass,동사,B,koen,,,,
5432,통합,Integration,명사,C,koen,,,,
5433,통화,call,명사,C,koen,,,,
5434,통화,call,명사,C,koen,,,,
5435,퇴근,leave work,명사,B,koen,,,,
5436,퇴근하다,leave work,동사,B,koen,,,,
5437,퇴원,discharge,명사,C,koen,,,,
5438,퇴원하다,be discharged,동사,C,koen,,,,
5439,퇴직금,severance pay,명사,C,koen,,,,
5440,투명하다,Transparent,형용사,C,koen,,,,
5441,투자,invest,명사,C,koen,,,,
5442,투표,vote,명사,C,koen,,,,
5443,튀기다,splash,동사,C,koen,,,,
5444,튀김,fry,명사,C,koen,,,,
5445,튀다,splatter,동사,C,koen,,,,
5446,튀어나오다,pop out,동사,C,koen,,,,
5447,트럭,truck,명사,C,koen,,,,
5448,트이다,Tida,동사,C,koen,,,,
5449,특급,Special,명사,C,koen,,,,
5450,특별,exception,명사,B,koen,,,,
5451,특별하다,It's special,형용사,B,koen,,,,
5452,특별히,particularly,부사,B,koen,,,,
5453,특성,characteristic,명사,C,koen,,,,
5454,특수,Special,명사,C,koen,,,,
5455,특수성,distinctiveness,명사,C,koen,,,,
5456,특이하다,It's unusual,형용사,C,koen,,,,
5457,특정하다,be specific,형용사,C,koen,,,,
5458,특징,characteristic,명사,B,koen,,,,
5459,특히,especially,부사,B,koen,,,,
5460,튼튼하다,sturdy,형용사,B,koen,,,,
5461,튼튼히,Strongly,부사,C,koen,,,,
5462,틀,frame,명사,C,koen,,,,
5463,틀다,turn on,동사,B,koen,,,,
5464,틀리다,get turned,동사,B,koen,,,,
5465,틀림없다,It's true,형용사,B,koen,,,,
5466,틀림없이,Without a doubt,부사,C,koen,,,,
5467,틈,aperture,명사,C,koen,,,,
5468,티브이,TV,명사,A,koen,,,,
5469,티셔츠,t-shirt,명사,B,koen,,,,
5470,팀,team,명사,A,koen,,,,
5471,파,green onion,명사,B,koen,,,,
5472,파괴하다,destroy,동사,C,koen,,,,
5473,파다,dig,동사,C,koen,,,,
5474,파도,tide,명사,B,koen,,,,
5475,파란색,blue,명사,A,koen,,,,
5476,파랗다,It's blue,형용사,B,koen,,,,
5477,파리,fly,고유 명사,B,koen,,,,
5478,파리,fly,명사,B,koen,,,,
5479,파악하다,figure out,동사,C,koen,,,,
5480,파일,file,명사,B,koen,,,,
5481,파출소,police station,명사,C,koen,,,,
5482,파티,party,명사,A,koen,,,,
5483,판,board,명사,C,koen,,,,
5484,판,board,의존 명사,C,koen,,,,
5485,판,board,명사,C,koen,,,,
5486,판,board,명사,C,koen,,,,
5487,판결,judgment,명사,C,koen,,,,
5488,판단,judgment,명사,B,koen,,,,
5489,판단하다,judge,동사,C,koen,,,,
5490,판매,sale,명사,B,koen,,,,
5491,판매되다,be sold,동사,C,koen,,,,
5492,판매하다,sell,동사,B,koen,,,,
5493,판사,judge,명사,C,koen,,,,
5494,팔,eight,명사,A,koen,,,,
5495,팔,eight,수사,A,koen,,,,
5496,팔다,sell,동사,A,koen,,,,
5497,팔리다,sell,동사,B,koen,,,,
5498,팔십,eighty,수사,A,koen,,,,
5499,팔월,August,명사,A,koen,,,,
5500,팝송,pop song,명사,C,koen,,,,
5501,패션,Fashion,명사,B,koen,,,,
5502,팩,pack,명사,B,koen,,,,
5503,팩스,fax,명사,C,koen,,,,
5504,팩시밀리,facsimile,명사,C,koen,,,,
5505,팬,Pan,명사,B,koen,,,,
5506,팬,Pan,명사,B,koen,,,,
5507,팬티,panties,명사,B,koen,,,,
5508,퍼센트,percent,의존 명사,A,koen,,,,
5509,퍼지다,diffuse,동사,C,koen,,,,
5510,퍽,puck,부사,C,koen,,,,
5511,페인트,paint,명사,C,koen,,,,
5512,펴내다,Publish,동사,C,koen,,,,
5513,펴다,spread,동사,B,koen,,,,
5514,편,side,의존 명사,C,koen,,,,
5515,편,side,의존 명사,C,koen,,,,
5516,편,side,의존 명사,B,koen,,,,
5517,편견,prejudice,명사,C,koen,,,,
5518,편리하다,convenient,형용사,B,koen,,,,
5519,편안하다,It's comfortable,형용사,B,koen,,,,
5520,편의,convenience,명사,C,koen,,,,
5521,편의점,convenience store,명사,C,koen,,,,
5522,편지,letter,명사,A,koen,,,,
5523,편하다,relaxing,형용사,B,koen,,,,
5524,편히,At ease,부사,B,koen,,,,
5525,펼쳐지다,unfold,동사,B,koen,,,,
5526,평,flat,의존 명사,C,koen,,,,
5527,평,flat,명사,C,koen,,,,
5528,평가,evaluation,명사,C,koen,,,,
5529,평가되다,be evaluated,동사,C,koen,,,,
5530,평가하다,evaluate,동사,C,koen,,,,
5531,평균,average,명사,C,koen,,,,
5532,평범하다,Ordinary,형용사,B,koen,,,,
5533,평상시,Normal times,명사,C,koen,,,,
5534,평생,Lifetime,명사,B,koen,,,,
5535,평소,Usually,명사,B,koen,,,,
5536,평양,Pyongyang,고유 명사,C,koen,,,,
5537,평일,weekdays,명사,B,koen,,,,
5538,평화,peace,명사,B,koen,,,,
5539,평화롭다,It's peaceful,형용사,C,koen,,,,
5540,폐지,abolition,명사,C,koen,,,,
5541,포근하다,Cozy,형용사,C,koen,,,,
5542,포기하다,give up,동사,B,koen,,,,
5543,포도,grape,명사,A,koen,,,,
5544,포도주,wine,명사,B,koen,,,,
5545,포스터,poster,명사,B,koen,,,,
5546,포인트,point,명사,C,koen,,,,
5547,포장,packaging,명사,B,koen,,,,
5548,포장마차,food stalls,명사,C,koen,,,,
5549,포크,fork,명사,C,koen,,,,
5550,포함,include,명사,C,koen,,,,
5551,포함되다,be included,동사,B,koen,,,,
5552,포함하다,include,동사,B,koen,,,,
5553,폭,width,명사,B,koen,,,,
5554,폭넓다,Wide,형용사,C,koen,,,,
5555,폭력,violence,명사,C,koen,,,,
5556,표,graph,명사,C,koen,,,,
5557,표,graph,명사,A,koen,,,,
5558,표면,surface,명사,C,koen,,,,
5559,표시,mark,명사,C,koen,,,,
5560,표시,mark,명사,C,koen,,,,
5561,표시하다,display,동사,B,koen,,,,
5562,표시하다,display,동사,C,koen,,,,
5563,표정,expression,명사,B,koen,,,,
5564,표준,standard,명사,C,koen,,,,
5565,표현,expression,명사,B,koen,,,,
5566,표현되다,be expressed,동사,C,koen,,,,
5567,표현하다,express,동사,B,koen,,,,
5568,푸다,scoop out,동사,C,koen,,,,
5569,푸르다,Blue,형용사,B,koen,,,,
5570,푹,Pook,부사,B,koen,,,,
5571,풀,grass,명사,B,koen,,,,
5572,풀,grass,명사,B,koen,,,,
5573,풀다,unravel,동사,B,koen,,,,
5574,풀리다,be removed,동사,B,koen,,,,
5575,풀어지다,be released,동사,C,koen,,,,
5576,품,Product,명사,C,koen,,,,
5577,품다,incubate,동사,C,koen,,,,
5578,품목,Item,명사,C,koen,,,,
5579,품질,quality,명사,C,koen,,,,
5580,풍경,sight,명사,B,koen,,,,
5581,풍부하다,Rich,형용사,C,koen,,,,
5582,풍속,Customs,명사,C,koen,,,,
5583,풍습,customs,명사,C,koen,,,,
5584,프랑스,france,고유 명사,A,koen,,,,
5585,프로,Pro,명사,B,koen,,,,
5586,프로,Pro,명사,B,koen,,,,
5587,프로그램,program,명사,B,koen,,,,
5588,프린터,printer,명사,C,koen,,,,
5589,플라스틱,plastic,명사,B,koen,,,,
5590,피,blood,명사,B,koen,,,,
5591,피곤,tired,명사,C,koen,,,,
5592,피곤하다,I'm tired,형용사,A,koen,,,,
5593,피다,bloom,동사,B,koen,,,,
5594,피디,PD,명사,C,koen,,,,
5595,피로,fatigue,명사,B,koen,,,,
5596,피로하다,I'm tired,형용사,B,koen,,,,
5597,피망,pimento,명사,C,koen,,,,
5598,피부,skin,명사,B,koen,,,,
5599,피시,PC,명사,B,koen,,,,
5600,피아노,piano,명사,A,koen,,,,
5601,피우다,smoke,동사,A,koen,,,,
5602,피자,pizza,명사,A,koen,,,,
5603,피하다,avoid,동사,C,koen,,,,
5604,피해,damage,명사,C,koen,,,,
5605,피해자,victim,명사,C,koen,,,,
5606,필름,film,명사,B,koen,,,,
5607,필수,essential,명사,C,koen,,,,
5608,필수적,essential,명사,C,koen,,,,
5609,필연적,inevitable,명사,C,koen,,,,
5610,필요,necessary,명사,A,koen,,,,
5611,필요성,necessity,명사,C,koen,,,,
5612,필요하다,need,형용사,A,koen,,,,
5613,필자,Author,명사,C,koen,,,,
5614,필통,pencil case,명사,B,koen,,,,
5615,핑계,excuse,명사,C,koen,,,,
5616,하,under,명사,C,koen,,,,
5617,하긴,but,부사,C,koen,,,,
5618,하나,one,수사,A,koen,,,,
5619,하나,one,명사,A,koen,,,,
5620,하나님,father,명사,C,koen,,,,
5621,하나하나,One by one,명사,C,koen,,,,
5622,하나하나,One by one,부사,C,koen,,,,
5623,하느님,Almighty,명사,C,koen,,,,
5624,하늘,sky,명사,A,koen,,,,
5625,하다,do,보조 용언,A,koen,,,,
5626,하다,do,동사,A,koen,,,,
5627,하도,So much,부사,C,koen,,,,
5628,하드웨어,hardware,명사,C,koen,,,,
5629,하루,day,명사,B,koen,,,,
5630,하룻밤,One night,명사,C,koen,,,,
5631,하반기,Second half,명사,C,koen,,,,
5632,하숙집,boarding house,명사,B,koen,,,,
5633,하순,Late,명사,C,koen,,,,
5634,하얀색,white,명사,B,koen,,,,
5635,하얗다,White,형용사,B,koen,,,,
5636,하여튼,anyhow,부사,B,koen,,,,
5637,하지만,but,부사,A,koen,,,,
5638,하천,river,명사,C,koen,,,,
5639,하품,yawn,명사,B,koen,,,,
5640,하필,Why of all things,부사,C,koen,,,,
5641,하하,haha,부사,B,koen,,,,
5642,학과,lesson,명사,C,koen,,,,
5643,학교,school,명사,A,koen,,,,
5644,학교생활,School life,명사,C,koen,,,,
5645,학급,class,명사,C,koen,,,,
5646,학기,term,명사,B,koen,,,,
5647,학년,grade,명사,A,koen,,,,
5648,학력,Education,명사,C,koen,,,,
5649,학번,Student number,명사,C,koen,,,,
5650,학부모,Parents,명사,C,koen,,,,
5651,학비,school expenses,명사,C,koen,,,,
5652,학생,student,명사,A,koen,,,,
5653,학생증,student ID,명사,B,koen,,,,
5654,학술,Academic,명사,C,koen,,,,
5655,학습,learning,명사,B,koen,,,,
5656,학용품,school supplies,명사,C,koen,,,,
5657,학원,academy,명사,B,koen,,,,
5658,학위,degree,명사,C,koen,,,,
5659,학자,scholar,명사,C,koen,,,,
5660,학점,unit,명사,C,koen,,,,
5661,한,one,관형사,A,koen,,,,
5662,한,one,명사,C,koen,,,,
5663,한,one,명사,C,koen,,,,
5664,한가운데,midst,명사,C,koen,,,,
5665,한가하다,I'm free,형용사,C,koen,,,,
5666,한강,Han River,고유 명사,A,koen,,,,
5667,한겨울,midwinter,명사,C,koen,,,,
5668,한결,Han-gyeol,부사,C,koen,,,,
5669,한계,margin,명사,C,koen,,,,
5670,한구석,One corner,명사,C,koen,,,,
5671,한국,korea,고유 명사,A,koen,,,,
5672,한국말,Korean,명사,A,koen,,,,
5673,한국어,korean,명사,A,koen,,,,
5674,한국적,Korean,명사,B,koen,,,,
5675,한글,korean,명사,A,koen,,,,
5676,한글날,Hangeul Day,명사,C,koen,,,,
5677,한꺼번에,All at once,부사,B,koen,,,,
5678,한낮,Midday,명사,C,koen,,,,
5679,한눈,A glance,명사,C,koen,,,,
5680,한데,But,부사,C,koen,,,,
5681,한동안,For a while,명사,B,koen,,,,
5682,한두,One or two,관형사,B,koen,,,,
5683,한둘,One or two,수사,B,koen,,,,
5684,한때,Once upon a time,명사,C,koen,,,,
5685,한라산,Hallasan Mountain,고유 명사,B,koen,,,,
5686,한마디,One word,명사,C,koen,,,,
5687,한문,Chinese characters,명사,C,koen,,,,
5688,한반도,Korean Peninsula,고유 명사,C,koen,,,,
5689,한밤중,midnight,명사,C,koen,,,,
5690,한번,once,명사,A,koen,,,,
5691,한복,Hanbok,명사,A,koen,,,,
5692,한순간,In a moment,명사,C,koen,,,,
5693,한숨,sigh,명사,B,koen,,,,
5694,한식,Korean food,명사,C,koen,,,,
5695,한여름,midsummer,명사,C,koen,,,,
5696,한자,chinese character,명사,A,koen,,,,
5697,한잔,drink,명사,B,koen,,,,
5698,한잔하다,Have a drink,동사,B,koen,,,,
5699,한정되다,be limited,동사,C,koen,,,,
5700,한정하다,limit,동사,C,koen,,,,
5701,한쪽,pair,명사,B,koen,,,,
5702,한참,For a long time,명사,B,koen,,,,
5703,한창,In full swing,부사,C,koen,,,,
5704,한층,even,부사,C,koen,,,,
5705,한편,one side,부사,B,koen,,,,
5706,한편,one side,명사,B,koen,,,,
5707,한평생,A lifetime,명사,C,koen,,,,
5708,한하다,limit,동사,C,koen,,,,
5709,할머니,grandma,명사,A,koen,,,,
5710,할아버지,grandfather,명사,A,koen,,,,
5711,할인,discount,명사,B,koen,,,,
5712,함께,together,부사,A,koen,,,,
5713,함께하다,Be together,동사,C,koen,,,,
5714,함부로,Carelessly,부사,B,koen,,,,
5715,합격,Pass,명사,B,koen,,,,
5716,합격하다,Pass,동사,C,koen,,,,
5717,합리적,rational,명사,C,koen,,,,
5718,합치다,engraft,동사,B,koen,,,,
5719,합하다,fit,동사,C,koen,,,,
5720,항공,Aviation,명사,C,koen,,,,
5721,항공기,aircraft,명사,C,koen,,,,
5722,항구,harbor,명사,C,koen,,,,
5723,항상,always,부사,A,koen,,,,
5724,항의,protest,명사,C,koen,,,,
5725,해,sun,의존 명사,A,koen,,,,
5726,해,sun,명사,A,koen,,,,
5727,해,sun,명사,C,koen,,,,
5728,해결,solve,명사,B,koen,,,,
5729,해결되다,be resolved,동사,C,koen,,,,
5730,해결하다,solve,동사,B,koen,,,,
5731,해군,navy,명사,C,koen,,,,
5732,해내다,accomplish,동사,C,koen,,,,
5733,해답,solution,명사,C,koen,,,,
5734,해당,corresponding,명사,C,koen,,,,
5735,해당되다,Applies to,동사,C,koen,,,,
5736,해당하다,Applies to,동사,C,koen,,,,
5737,해롭다,It's harmful,형용사,C,koen,,,,
5738,해마다,year after year,부사,B,koen,,,,
5739,해물,seafood,명사,C,koen,,,,
5740,해석,analysis,명사,C,koen,,,,
5741,해석,analysis,명사,B,koen,,,,
5742,해석하다,interpret,동사,C,koen,,,,
5743,해설,commentary,명사,C,koen,,,,
5744,해소,Dissolution,명사,C,koen,,,,
5745,해소하다,Dissolve,동사,C,koen,,,,
5746,해수욕장,beach,명사,C,koen,,,,
5747,해안,seacoast,명사,C,koen,,,,
5748,해외,Overseas,명사,B,koen,,,,
5749,해외여행,Overseas travel,명사,B,koen,,,,
5750,핵,nucleus,명사,C,koen,,,,
5751,핵심,core,명사,C,koen,,,,
5752,핸드백,handbag,명사,C,koen,,,,
5753,핸드폰,cell phone,명사,A,koen,,,,
5754,햄,ham,명사,C,koen,,,,
5755,햄버거,hamburger,명사,A,koen,,,,
5756,햇볕,Sunlight,명사,B,koen,,,,
5757,햇빛,sunlight,명사,B,koen,,,,
5758,햇살,Sunshine,명사,B,koen,,,,
5759,행동,action,명사,B,koen,,,,
5760,행동하다,Take action,동사,B,koen,,,,
5761,행복,happiness,명사,B,koen,,,,
5762,행복하다,happy,형용사,B,koen,,,,
5763,행사,event,명사,B,koen,,,,
5764,행사,event,명사,C,koen,,,,
5765,행운,luck,명사,C,koen,,,,
5766,행위,act,명사,C,koen,,,,
5767,행하다,hold,동사,C,koen,,,,
5768,행해지다,be done,동사,C,koen,,,,
5769,향,incense,명사,C,koen,,,,
5770,향기,fragrance,명사,B,koen,,,,
5771,향상,elevation,명사,C,koen,,,,
5772,향상되다,Improve,동사,C,koen,,,,
5773,향수,perfume,명사,B,koen,,,,
5774,향하다,lean towards,동사,B,koen,,,,
5775,허가,permission,명사,C,koen,,,,
5776,허락,leave,명사,C,koen,,,,
5777,허락하다,Allow,동사,C,koen,,,,
5778,허리,waist,명사,A,koen,,,,
5779,허용,allowance,명사,C,koen,,,,
5780,허용되다,be allowed,동사,C,koen,,,,
5781,허용하다,Allow,동사,B,koen,,,,
5782,허허,Hehehe,부사,C,koen,,,,
5783,헌,Used,관형사,B,koen,,,,
5784,헤매다,wander about,동사,C,koen,,,,
5785,헤아리다,count,동사,C,koen,,,,
5786,헤어지다,break up,동사,B,koen,,,,
5787,헬기,helicopter,명사,C,koen,,,,
5788,혀,tongue,명사,B,koen,,,,
5789,현,hyeon,관형사,C,koen,,,,
5790,현관,porch,명사,B,koen,,,,
5791,현관문,front door,명사,C,koen,,,,
5792,현금,cash,명사,B,koen,,,,
5793,현대,hyundai,명사,B,koen,,,,
5794,현대인,modern,명사,C,koen,,,,
5795,현대적,modern,명사,C,koen,,,,
5796,현상,phenomenon,명사,C,koen,,,,
5797,현실,reality,명사,C,koen,,,,
5798,현실적,Realistic,명사,C,koen,,,,
5799,현장,site,명사,C,koen,,,,
5800,현재,today,부사,B,koen,,,,
5801,현재,today,명사,B,koen,,,,
5802,현지,local,명사,B,koen,,,,
5803,혈액,blood,명사,C,koen,,,,
5804,협력,cooperation,명사,C,koen,,,,
5805,형,brother,명사,A,koen,,,,
5806,형,brother,명사,C,koen,,,,
5807,형님,older brother,명사,B,koen,,,,
5808,형부,brother-in-law,명사,B,koen,,,,
5809,형사,detective,명사,C,koen,,,,
5810,형성,forming,명사,C,koen,,,,
5811,형성되다,be formed,동사,C,koen,,,,
5812,형성하다,form,동사,C,koen,,,,
5813,형수,sister-in-law,명사,C,koen,,,,
5814,형식,form,명사,C,koen,,,,
5815,형식적,Formal,명사,C,koen,,,,
5816,형제,sibling,명사,B,koen,,,,
5817,형태,form,명사,C,koen,,,,
5818,형편,Circumstances,명사,C,koen,,,,
5819,혜택,boon,명사,C,koen,,,,
5820,호,like,의존 명사,A,koen,,,,
5821,호기심,curiosity,명사,C,koen,,,,
5822,호남,Honam,명사,C,koen,,,,
5823,호랑이,tiger,명사,B,koen,,,,
5824,호박,pumpkin,명사,C,koen,,,,
5825,호선,Hoseon,의존 명사,B,koen,,,,
5826,호수,lake,명사,B,koen,,,,
5827,호실,Room number,명사,C,koen,,,,
5828,호주,australia,고유 명사,A,koen,,,,
5829,호주머니,pocket,명사,C,koen,,,,
5830,호텔,hotel,명사,A,koen,,,,
5831,호흡,breathing,명사,C,koen,,,,
5832,혹시,if,부사,C,koen,,,,
5833,혹은,Or,부사,B,koen,,,,
5834,혼나다,Get scolded,동사,C,koen,,,,
5835,혼자,alone,명사,A,koen,,,,
5836,혼잣말,soliloquy,명사,C,koen,,,,
5837,홀로,Alone,부사,C,koen,,,,
5838,홈페이지,Homepage,명사,B,koen,,,,
5839,홍보,Promotion,명사,C,koen,,,,
5840,홍수,flood,명사,C,koen,,,,
5841,홍차,black tea,명사,B,koen,,,,
5842,화,fury,명사,A,koen,,,,
5843,화가,artist,명사,B,koen,,,,
5844,화나다,Get angry,동사,B,koen,,,,
5845,화려하다,It's gorgeous,형용사,B,koen,,,,
5846,화면,screen,명사,C,koen,,,,
5847,화분,pot,명사,B,koen,,,,
5848,화살,arrow,명사,C,koen,,,,
5849,화요일,tuesday,명사,A,koen,,,,
5850,화장,makeup,명사,C,koen,,,,
5851,화장실,restroom,명사,A,koen,,,,
5852,화장지,toilet paper,명사,C,koen,,,,
5853,화장품,cosmetics,명사,B,koen,,,,
5854,화재,fire,명사,C,koen,,,,
5855,화제,topic of conversation,명사,C,koen,,,,
5856,화학,chemistry,명사,C,koen,,,,
5857,확,sudden,부사,C,koen,,,,
5858,확대되다,Expand,동사,B,koen,,,,
5859,확대하다,Enlarge,동사,B,koen,,,,
5860,확립하다,Establish,동사,C,koen,,,,
5861,확보,secure,명사,C,koen,,,,
5862,확산되다,spread,동사,C,koen,,,,
5863,확신,assurance,명사,C,koen,,,,
5864,확신하다,Be sure,동사,C,koen,,,,
5865,확실하다,It's certain,형용사,B,koen,,,,
5866,확실히,surely,부사,B,koen,,,,
5867,확인,check,명사,B,koen,,,,
5868,확인되다,Confirmed,동사,C,koen,,,,
5869,확인하다,check,동사,B,koen,,,,
5870,확장,expansion,명사,C,koen,,,,
5871,확정,confirmed,명사,C,koen,,,,
5872,환갑,60th birthday,명사,B,koen,,,,
5873,환경,environment,명사,B,koen,,,,
5874,환경오염,environmental pollution,명사,C,koen,,,,
5875,환영,illusion,명사,B,koen,,,,
5876,환영하다,Welcome,동사,C,koen,,,,
5877,환율,Exchange rate,명사,C,koen,,,,
5878,환자,patient,명사,A,koen,,,,
5879,환하다,clear,형용사,C,koen,,,,
5880,활기,vigor,명사,C,koen,,,,
5881,활동,activity,명사,B,koen,,,,
5882,활동하다,Be active,동사,B,koen,,,,
5883,활발하다,Active,형용사,B,koen,,,,
5884,활발해지다,Become active,동사,C,koen,,,,
5885,활발히,Actively,부사,C,koen,,,,
5886,활용,conjugation,명사,C,koen,,,,
5887,활용하다,utilize,동사,B,koen,,,,
5888,활짝,Wide open,부사,C,koen,,,,
5889,회,episode,의존 명사,C,koen,,,,
5890,회견,interview,명사,C,koen,,,,
5891,회관,hall,명사,C,koen,,,,
5892,회복,recovery,명사,C,koen,,,,
5893,회복되다,Recover,동사,C,koen,,,,
5894,회복하다,recover,동사,B,koen,,,,
5895,회사,company,명사,A,koen,,,,
5896,회색,gray,명사,B,koen,,,,
5897,회원,member,명사,B,koen,,,,
5898,회의,meeting,명사,A,koen,,,,
5899,회의,meeting,명사,C,koen,,,,
5900,회장,president,명사,B,koen,,,,
5901,회전,rotation,명사,C,koen,,,,
5902,회화,conversation,명사,B,koen,,,,
5903,횟수,number,명사,C,koen,,,,
5904,횡단보도,Crosswalk,명사,B,koen,,,,
5905,효과,effect,명사,B,koen,,,,
5906,효과적,Effective,명사,C,koen,,,,
5907,효도,filial piety,명사,C,koen,,,,
5908,효도하다,Be filial,동사,C,koen,,,,
5909,효율적,efficient,명사,C,koen,,,,
5910,효자,filial son,명사,C,koen,,,,
5911,후,after,명사,A,koen,,,,
5912,후기,Reviews,명사,C,koen,,,,
5913,후반,Second half,명사,C,koen,,,,
5914,후배,junior,명사,B,koen,,,,
5915,후보,candidate,명사,C,koen,,,,
5916,후춧가루,pepper,명사,B,koen,,,,
5917,후회,regret,명사,C,koen,,,,
5918,후회하다,regret,동사,B,koen,,,,
5919,훈련,training,명사,C,koen,,,,
5920,훌륭하다,Great,형용사,B,koen,,,,
5921,훔치다,steal,동사,C,koen,,,,
